"id","year","state_name","state_code","district_name","district_code","registeration_circles","murder","attempt_to_commit_murder","simple_hurt","grievous_hurt","aslt_on_adult_women","sexual_harassment","assault_on_women_with_intent_to_disrobe","voyeurism","stalking","assault_of_children","insult_to_the_modesty_of_women","kidnapping_and_abduction","rape","attempt_to_commit_rape","rioting","robbery","dacoity","arson","criminal_intimidation","other_ipc_crimes","sc_st_prevention_of_atrocities_act","protection_of_civil_rights_act","total_crime"
34,"2019-01-01","Himachal Pradesh","02","Sirmaur","024","Sirmaur",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0
35,"2019-01-01","Himachal Pradesh","02","Una","026","Una",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,18.0
36,"2018-01-01","Himachal Pradesh","02","Bilaspur","015","Bilaspur",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0
37,"2018-01-01","Himachal Pradesh","02","Chamba","016","Chamba",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0
38,"2018-01-01","Himachal Pradesh","02","Hamirpur","017","Hamirpur",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0
39,"2018-01-01","Himachal Pradesh","02","Kangra","018","Kangra",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,14.0
40,"2018-01-01","Himachal Pradesh","02","Kinnaur","019","Kinnaur",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
41,"2018-01-01","Himachal Pradesh","02","Kullu","020","Kullu",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,16.0
42,"2018-01-01","Himachal Pradesh","02","Lahul And Spiti","021","Lahul And Spiti",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,"2018-01-01","Himachal Pradesh","02","Mandi","022","Mandi",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,28.0
44,"2018-01-01","Himachal Pradesh","02","Shimla","023","Shimla",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,20.0,0.0,30.0
45,"2018-01-01","Himachal Pradesh","02","Sirmaur","024","Sirmaur",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0
46,"2018-01-01","Himachal Pradesh","02","Solan","025","Solan",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,2.0,12.0
47,"2018-01-01","Himachal Pradesh","02","Una","026","Una",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,11.0
48,"2017-01-01","Himachal Pradesh","02","Solan","025","Solan",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,4.0,0.0,11.0
49,"2017-01-01","Himachal Pradesh","02","Chamba","016","Chamba",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
50,"2017-01-01","Himachal Pradesh","02","Hamirpur","017","Hamirpur",4.0,10.0,0.0,8.0,20.0,5.0,1.0,0.0,0.0,0.0,0.0,10.0,2.0,0.0,1.0,0.0,0.0,1.0,47.0,0.0,25.0,0.0,134.0
51,"2017-01-01","Himachal Pradesh","02","Kangra","018","Kangra",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,21.0
52,"2017-01-01","Himachal Pradesh","02","Kinnaur","019","Kinnaur",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
53,"2017-01-01","Himachal Pradesh","02","Kullu","020","Kullu",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0
54,"2017-01-01","Himachal Pradesh","02","Lahul And Spiti","021","Lahul And Spiti",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,"2017-01-01","Himachal Pradesh","02","Mandi","022","Mandi",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,29.0
56,"2017-01-01","Himachal Pradesh","02","Shimla","023","Shimla",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,11.0
57,"2017-01-01","Himachal Pradesh","02","Sirmaur","024","Sirmaur",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
58,"2017-01-01","Himachal Pradesh","02","Una","026","Una",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0
59,"2016-01-01","Himachal Pradesh","02","Solan","025","Solan",0.0,0.0,"",0.0,1.0,"","","","","",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"",1.0,2.0,0.0,5.0
60,"2016-01-01","Himachal Pradesh","02","Chamba","016","Chamba",0.0,0.0,"",0.0,0.0,"","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"",0.0,1.0,0.0,1.0
61,"2016-01-01","Himachal Pradesh","02","Hamirpur","017","Hamirpur",1.0,4.0,"",5.0,13.0,"","","","","",0.0,7.0,6.0,0.0,2.0,0.0,0.0,0.0,"",35.0,35.0,0.0,108.0
62,"2016-01-01","Himachal Pradesh","02","Kangra","018","Kangra",0.0,0.0,"",0.0,0.0,"","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"",0.0,19.0,0.0,19.0
63,"2016-01-01","Himachal Pradesh","02","Kinnaur","019","Kinnaur",0.0,0.0,"",0.0,0.0,"","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"",0.0,0.0,0.0,0.0
64,"2016-01-01","Himachal Pradesh","02","Kullu","020","Kullu",0.0,0.0,"",0.0,0.0,"","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"",0.0,3.0,0.0,3.0
65,"2016-01-01","Himachal Pradesh","02","Lahul And Spiti","021","Lahul And Spiti",0.0,0.0,"",0.0,0.0,"","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"",0.0,0.0,0.0,0.0
66,"2016-01-01","Himachal Pradesh","02","Mandi","022","Mandi",0.0,0.0,"",0.0,0.0,"","","","","",0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,"",1.0,25.0,1.0,30.0
67,"2016-01-01","Himachal Pradesh","02","Shimla","023","Shimla",0.0,0.0,"",0.0,1.0,"","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"",0.0,12.0,0.0,13.0
68,"2016-01-01","Himachal Pradesh","02","Sirmaur","024","Sirmaur",0.0,0.0,"",0.0,0.0,"","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"",0.0,7.0,0.0,7.0
69,"2016-01-01","Himachal Pradesh","02","Una","026","Una",0.0,0.0,"",0.0,0.0,"","","","","",0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,"",0.0,11.0,0.0,13.0
70,"2021-01-01","Himachal Pradesh","02","Shimla","023","CID",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,"2021-01-01","Himachal Pradesh","02","Shimla","023","GRP",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,"2021-01-01","Himachal Pradesh","02","Shimla","023","Cyber",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,"2020-01-01","Himachal Pradesh","02","Shimla","023","CID",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,"2020-01-01","Himachal Pradesh","02","Shimla","023","Cyber",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,"2020-01-01","Himachal Pradesh","02","Shimla","023","GRP",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,"2019-01-01","Himachal Pradesh","02","Shimla","023","CID",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,"2019-01-01","Himachal Pradesh","02","Shimla","023","GRP",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,"2019-01-01","Himachal Pradesh","02","Shimla","023","Cyber",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,"2018-01-01","Himachal Pradesh","02","Shimla","023","CID",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,"2018-01-01","Himachal Pradesh","02","Shimla","023","GRP",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,"2018-01-01","Himachal Pradesh","02","Shimla","023","Cyber",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,"2017-01-01","Himachal Pradesh","02","Shimla","023","CID",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,"2017-01-01","Himachal Pradesh","02","Shimla","023","GRP",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,"2017-01-01","Himachal Pradesh","02","Shimla","023","Cyber",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,"2016-01-01","Himachal Pradesh","02","Shimla","023","CID",0.0,0.0,"",0.0,0.0,"","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"",0.0,0.0,0.0,0.0
86,"2016-01-01","Himachal Pradesh","02","Shimla","023","GRP",0.0,0.0,"",0.0,0.0,"","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"",0.0,0.0,0.0,0.0
